id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,"['comedy', 'drama']",['JP'],tt8499662,6.6
tm369315,Garbage,MOVIE,2018,,105,"['thriller', 'drama']",['IN'],tt7981260,6.6
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,,60,['comedy'],['XX'],tt6680270,6.6
ts83407,Follow This,SHOW,2018,TV-MA,18,['documentation'],['US'],tt8560884,6.6
tm345225,Gurgaon,MOVIE,2017,,107,"['crime', 'thriller']",['IN'],tt4699202,6.6
tm408257,Todo lo que sería Lucas Lauriente,MOVIE,2018,,74,['comedy'],"['AR', 'US']",tt7607452,6.6
tm371188,#FriendButMarried,MOVIE,2018,,102,"['romance', 'comedy', 'drama']",['ID'],tt8076266,6.6
tm429174,Gun City,MOVIE,2018,,127,"['thriller', 'action', 'crime', 'history', 'european']","['ES', 'FR']",tt7104984,6.6
tm362047,Todd Barry: Spicy Honey,MOVIE,2017,,60,['comedy'],['US'],tt6856186,6.6
tm351171,My Travel Buddy,MOVIE,2017,PG-13,115,['comedy'],['TR'],tt7535792,6.6
tm434776,Mo Amer: The Vagabond,MOVIE,2018,,56,"['comedy', 'documentation']",['US'],tt9060526,6.6
tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,"['family', 'comedy']",['US'],tt8861786,6.6
tm814861,Noblemen,MOVIE,2018,,108,['drama'],['IN'],tt6514218,6.6
tm431214,Back to Q82,MOVIE,2017,,105,"['scifi', 'action', 'comedy']",['KW'],tt6225842,6.6
tm363181,Ladies First,MOVIE,2017,G,39,"['documentation', 'comedy', 'romance']",['IN'],tt4389410,6.6
ts86360,Pretty Man,SHOW,2018,TV-14,35,['family'],['CN'],,
tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,,93,"['documentation', 'european']",['FR'],tt8413624,6.6
tm413082,Recovery Boys,MOVIE,2018,,90,['documentation'],['US'],tt8167872,6.6
tm449860,King of Boys,MOVIE,2018,,169,"['drama', 'crime']",['NG'],tt8329618,6.6
tm463592,Little Miss Sumo,MOVIE,2018,,18,['documentation'],"['JP', 'GB']",,
tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,,97,"['documentation', 'sport']","['TW', 'US']",tt8234502,6.6
tm835357,A 3 Minute Hug,MOVIE,2018,,28,['documentation'],['MX'],,
tm428982,Son Of Adam,MOVIE,2018,,109,"['drama', 'thriller']",['EG'],,
tm476959,What Did I Mess,MOVIE,2018,PG-13,100,"['comedy', 'romance']",['LB'],tt9163340,6.6
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,,79,['comedy'],['BR'],tt9234638,6.6
tm353791,Seven Sundays,MOVIE,2017,,128,"['drama', 'comedy']",['PH'],tt7502214,6.6
tm246330,Pandigai,MOVIE,2017,R,150,"['romance', 'action', 'thriller']",['IN'],tt7087944,6.6
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,,100,"['comedy', 'drama', 'crime']",['IN'],tt6514010,6.6
tm364769,Pahuna: The Little Visitors,MOVIE,2017,,138,['drama'],"['NP', 'IN']",tt6940696,6.6
tm442354,Adhugo,MOVIE,2018,,110,['drama'],['IN'],tt7822454,6.6
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,"['comedy', 'drama', 'crime']",['AR'],tt7607400,6.6
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,['comedy'],['MX'],tt7607498,6.6
tm312738,Jindua,MOVIE,2017,,140,"['romance', 'family']",['IN'],tt5917052,6.6
tm358746,A Witches' Ball,MOVIE,2017,PG,90,"['fantasy', 'comedy', 'family']",['CA'],tt5814408,6.6
tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,,118,"['drama', 'action']",['JP'],tt7624932,6.6
tm368448,Eve's Apple,MOVIE,2017,,90,"['documentation', 'european']",['ES'],tt7388694,6.6
tm420311,Ana e Vitória,MOVIE,2018,,115,"['romance', 'comedy', 'music']",['BR'],tt8583378,6.6
tm316658,Frat Star,MOVIE,2017,,85,"['drama', 'comedy']",['US'],tt5117484,6.6
tm325650,King of Peking,MOVIE,2017,,88,"['drama', 'comedy']","['AU', 'US', 'CN']",tt6406976,6.6
tm424162,Secrets in the Hot Spring,MOVIE,2018,,109,"['horror', 'comedy']",['TW'],tt8587122,6.6
tm368350,Jonaki,MOVIE,2018,,96,"['fantasy', 'drama', 'european']","['FR', 'IN', 'SG']",tt6346982,6.6
tm438105,Into the Wind,MOVIE,2018,,76,"['drama', 'european']",['CZ'],tt8476276,6.6
tm373864,Agustín Aristarán: Soy Rada,MOVIE,2018,,60,['comedy'],['AR'],tt8004552,6.6
tm323300,Joshua: Teenager vs. Superpower,MOVIE,2017,,78,['documentation'],['US'],tt6333072,6.6
tm422510,Al-Khawaga's Dilemma,MOVIE,2018,,110,['drama'],['EG'],,
tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,,62,['comedy'],['IN'],tt7127976,6.6
tm407881,Fary Is the New Black,MOVIE,2018,,74,"['comedy', 'european']",['FR'],tt8201924,6.6
tm440208,Hadithi za Kumekucha: Fatuma,MOVIE,2018,,85,['drama'],['TZ'],tt8329296,6.6
tm435333,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,2018,,102,"['comedy', 'drama']",['JP'],tt9765900,6.6
tm367105,Alejandro Riaño: Especial de stand up,MOVIE,2018,,60,['comedy'],['CO'],tt7607558,6.6
tm1118527,Shiva VS Autobots,MOVIE,2018,,79,[],[],,
tm307698,My Ex & Whys,MOVIE,2017,,120,"['romance', 'drama']",['PH'],tt6544850,6.6
tm373134,Night of Knots,MOVIE,2018,G,100,['comedy'],['TR'],tt8045670,6.6
tm352642,Bonboné,MOVIE,2018,,15,"['comedy', 'drama']","['LB', 'PS']",,
tm446558,Hedefim Sensin,MOVIE,2018,,105,['comedy'],['TR'],tt8493514,6.6
tm336227,Catching Feelings,MOVIE,2017,,115,"['romance', 'comedy', 'drama']",['ZA'],tt5827360,6.6
tm242887,Sei,MOVIE,2018,,128,"['drama', 'romance', 'thriller', 'action', 'crime']",['IN'],tt5820544,6.6
tm413266,Pup Star: World Tour,MOVIE,2018,G,87,"['music', 'comedy', 'family']","['JP', 'US', 'CA']",tt7322864,6.6
tm1063790,A Man for The Weekend,MOVIE,2017,,94,"['romance', 'comedy']",['CM'],tt15007420,6.6
tm438423,For the Broken Hearted,MOVIE,2018,,92,['drama'],['PH'],tt9074344,6.6
tm447328,ReMastered: Who Killed Jam Master Jay?,MOVIE,2018,,58,"['music', 'documentation']",['US'],tt9046560,6.6
tm1223999,Motu Patlu in Dragon World,MOVIE,2017,,78,"['comedy', 'animation']",[],tt20783648,
tm376421,HiGH&LOW The Movie 2: End of Sky,MOVIE,2017,,124,['action'],['JP'],tt7099076,6.6
tm411649,Thug Life,MOVIE,2017,,134,"['comedy', 'drama']",['IN'],tt9537072,6.6
tm364525,Beat Bugs: All Together Now,MOVIE,2017,,50,['animation'],['US'],,
tm328041,Doob,MOVIE,2017,,102,['drama'],"['BD', 'IN']",tt5513920,6.6
tm445852,Three Words to Forever,MOVIE,2018,,106,"['drama', 'family', 'comedy', 'romance']",['XX'],tt9248252,6.6
tm479734,Table Manners,MOVIE,2018,,105,"['comedy', 'drama']","['CA', 'ZA']",tt7385538,6.6
tm438005,First Love,MOVIE,2018,,122,"['drama', 'romance']",['PH'],tt9060390,6.6
tm436704,Super Monsters Save Halloween,MOVIE,2018,,24,"['animation', 'family']",['US'],tt9085726,6.6
tm348191,Love You to the Stars and Back,MOVIE,2017,,111,"['drama', 'romance', 'comedy']",['PH'],tt7127344,6.6
tm701033,Na stojáka v kině,MOVIE,2018,,90,['comedy'],['CZ'],tt10515548,6.6
tm1223783,Motu Patlu: Mission Moon,MOVIE,2018,,71,"['animation', 'comedy']",[],tt20764708,
tm469399,Music Teacher,MOVIE,2018,,101,"['romance', 'drama', 'music']",['IN'],tt3257794,6.6
tm305227,Daniel Sosa: Sosafado,MOVIE,2017,,77,['comedy'],['MX'],tt6502534,6.6
tm350116,B. A. Pass 2,MOVIE,2017,,136,['drama'],['IN'],tt8581230,6.6
tm361161,DreamWorks Home: For the Holidays,MOVIE,2017,PG-13,45,"['scifi', 'fantasy', 'animation', 'comedy', 'family']",['GB'],tt7713204,6.6
tm349418,The Royal Hibiscus Hotel,MOVIE,2018,,90,"['comedy', 'romance']",['NG'],tt7229730,6.6
tm450512,Pinky Memsaab,MOVIE,2018,,124,"['drama', 'family']",['PK'],tt8529070,6.6
tm415245,Crossroads: One Two Jaga,MOVIE,2018,,80,"['crime', 'drama']",['MY'],tt6603812,6.6
tm479933,Project Papa,MOVIE,2018,G,97,['drama'],['XX'],tt7243756,6.6
tm345960,Alan Saldaña: mi vida de pobre,MOVIE,2017,,53,['comedy'],['MX'],tt7183082,6.6
tm417488,Mama's Boy,MOVIE,2018,,104,['comedy'],['EG'],tt8665900,6.6
tm1073433,Shiva: The Secret World Of Vedas City,MOVIE,2017,G,78,[],[],,
tm370781,Natalia Valdebenito: El especial,MOVIE,2018,,76,['comedy'],['CL'],tt7663776,6.6
tm362878,Dilan 1990,MOVIE,2018,,109,"['drama', 'romance']",['ID'],tt7843946,6.6
tm358370,Love and Shukla,MOVIE,2017,,117,"['romance', 'comedy', 'drama']",['IN'],tt7647198,6.6
tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,,57,['comedy'],['MX'],tt7607492,6.6
tm815509,Mrs. Miracle Animals: An Squirrel's Princess Bride,MOVIE,2017,,28,"['comedy', 'fantasy', 'animation', 'family']",[],tt10485928,6.6
tm358188,Alexis de Anda: Mea Culpa,MOVIE,2017,,54,['comedy'],['MX'],tt7587068,6.5
tm442805,My Travel Buddy 2,MOVIE,2018,PG-13,111,"['family', 'comedy']",['TR'],tt8748256,6.5
tm307383,Ghost Hunting,MOVIE,2017,,94,"['documentation', 'european']","['FR', 'PS', 'CH', 'QA']",tt6568868,6.5
tm478701,Lara and the Beat,MOVIE,2018,,137,"['drama', 'music', 'romance']",['NG'],tt7819668,6.5
tm414746,Carlos Ballarta: furia ñera,MOVIE,2018,,62,['comedy'],['MX'],tt7607318,6.5
tm324753,Marco Luque - We are together,MOVIE,2017,,73,['comedy'],['BR'],tt6852616,6.5
tm314138,Felipe Neto: My Life Makes No Sense,MOVIE,2017,,90,"['comedy', 'documentation']",['BR'],tt6690322,6.5
ts81828,True: Wonderful Wishes,SHOW,2018,TV-Y,24,['animation'],['US'],,
tm429383,Yoo Byung Jae: Discomfort Zone,MOVIE,2018,,54,['comedy'],['KR'],,
ts55735,The Perfect Match,SHOW,2017,TV-14,44,"['drama', 'comedy']",['TW'],,
tm244473,Blessed Benefit,MOVIE,2017,,83,"['drama', 'comedy', 'european']","['NL', 'JO', 'DE']",tt5161784,6.5
tm478654,Salam - The First ****** Nobel Laureate,MOVIE,2018,,75,['documentation'],['US'],tt7904606,6.5
ts80859,Here to Heart,SHOW,2018,TV-14,45,"['drama', 'romance']",['CN'],tt8791742,6.5
tm460198,Catch.er,MOVIE,2017,,81,"['crime', 'drama']",['NG'],tt8607728,6.5
tm369210,Ricardo Quevedo: Hay gente así,MOVIE,2018,,58,['comedy'],['CO'],tt7607450,6.5
tm404569,Shubh Aarambh,MOVIE,2017,,126,"['comedy', 'drama', 'family']",['IN'],tt6949882,6.5
tm321563,A Drowning Man,MOVIE,2017,,15,['drama'],"['GB', 'DK', 'GR']",,
tm367613,Mr. Chandramouli,MOVIE,2018,,122,"['romance', 'comedy', 'sport']",['IN'],tt7486356,6.5
tm350945,Posesif,MOVIE,2017,,102,"['drama', 'comedy', 'romance']",['ID'],tt7541708,6.5
tm478967,Until Midnight,MOVIE,2018,R,78,"['thriller', 'drama']",['AE'],tt7741602,6.5
tm438250,"I, Potro",MOVIE,2018,,50,"['comedy', 'sport']","['MX', 'AR']",tt9154584,6.5
tm369456,Fakkah Fuzz: Almost Banned,MOVIE,2018,,60,['comedy'],['XX'],tt8507516,6.5
tm368284,Arango y Sanint: Ríase el show,MOVIE,2018,,62,['comedy'],['CO'],tt7606464,6.5
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,,77,['comedy'],"['US', 'CL', 'MX']",tt7607260,6.5
tm316923,Kartini: Princess of Java,MOVIE,2017,,118,"['drama', 'family', 'history', 'european']",['ID'],tt5882416,6.5
tm1073233,Motu Patlu in the City of Gold,MOVIE,2018,G,77,[],[],,
tm375836,Adel Karam: Live from Beirut,MOVIE,2018,R,59,['comedy'],['LB'],tt8081748,6.5
tm480647,Ayana,MOVIE,2017,,128,"['drama', 'documentation']",['KG'],tt6891660,6.5
tm450769,Nathicharami,MOVIE,2018,,116,['drama'],['IN'],tt9084890,6.5
tm362737,Facing Mecca,MOVIE,2017,,25,['drama'],['CH'],,
ts81827,True: Magical Friends,SHOW,2018,TV-Y,24,['animation'],['US'],,
tm452767,Next Enti?,MOVIE,2018,,157,"['comedy', 'drama', 'romance']",['XX'],tt6972212,6.5
tm430666,Hantu Kak Limah,MOVIE,2018,,111,"['horror', 'comedy']",['MY'],tt8757960,6.5
tm369079,Todd Glass: Act Happy,MOVIE,2018,,62,['comedy'],['US'],tt7752142,6.5
tm416134,Fernando Sanjiao: Hombre,MOVIE,2018,,63,['comedy'],['AR'],tt7607332,6.5
tm404828,Yoo Byung Jae: Too Much Information,MOVIE,2018,,63,['comedy'],['KR'],tt8140738,6.5
tm321035,Mawlana,MOVIE,2017,,130,"['thriller', 'drama']",['EG'],tt6127024,6.5
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,G,26,"['animation', 'family', 'comedy', 'fantasy']",['US'],tt9233904,6.5
tm361633,Potato Potahto,MOVIE,2017,,104,['comedy'],['GH'],tt6950250,6.5
ts229123,Little Singham,SHOW,2018,,12,"['animation', 'action']",['IN'],tt11151836,6.5
tm368006,Harith Iskander: I Told You So,MOVIE,2018,,61,['comedy'],['US'],tt7902184,6.5
tm840936,Zoé: Panoramas,MOVIE,2017,PG,89,"['documentation', 'music']",['XX'],tt5158844,6.5
tm430459,La Leyenda del Diamante,MOVIE,2018,,87,"['action', 'fantasy', 'horror', 'western', 'family', 'scifi']",['MX'],tt6487242,6.5
tm440324,Santo cachón,MOVIE,2018,,87,['comedy'],['CO'],tt9189572,6.5
ts78444,Luna Petunia Return to Amazia,SHOW,2018,TV-Y,24,['animation'],['US'],tt7924854,6.5
tm1146751,Bahasha,MOVIE,2018,,85,['drama'],['TZ'],tt8540608,6.5
tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,PG,65,"['comedy', 'european']",['US'],tt8328418,6.5
ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,50,"['action', 'crime']",['MX'],tt6524440,6.5
tm153164,Puriyaatha Puthir,MOVIE,2017,,140,['thriller'],['IN'],tt3407614,6.5
tm320949,Simplemente Manu NNa,MOVIE,2017,,71,['comedy'],['MX'],tt6833550,6.5
tm428877,Babamın Ceketi,MOVIE,2018,,100,['comedy'],['TR'],tt8857590,6.5
tm314677,Silence Is Welcome,MOVIE,2017,,94,['drama'],['MX'],tt6436212,6.5
ts54112,Life Plan A and B,SHOW,2017,TV-PG,80,['drama'],['TW'],tt7034962,6.5
tm306680,Grillo vs Grillo,MOVIE,2017,,95,"['comedy', 'european']",['XX'],tt6522846,6.5
tm430748,Neevevaro,MOVIE,2018,PG,130,"['thriller', 'action', 'drama', 'romance']",['IN'],tt8571410,6.5
tm369452,Sebastián Marcelo Wainraich,MOVIE,2018,,49,['comedy'],['AR'],tt7607416,6.5
tm471288,Baby Mamas,MOVIE,2018,,93,"['comedy', 'drama']",['ZA'],tt8686460,6.5
ts80445,The Honeymoon Stand Up Special,SHOW,2018,,32,['comedy'],[],tt7698408,6.5
tm444907,Lovefucked,MOVIE,2018,,105,"['drama', 'romance']",['IN'],,
tm491499,Fan of Amoory,MOVIE,2018,G,91,['drama'],['AE'],tt9140904,6.5
tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,2017,,92,"['scifi', 'action', 'drama', 'fantasy']",['ID'],tt9033440,6.5
tm404610,Stretch Armstrong: The Breakout,MOVIE,2018,,45,['animation'],['US'],,
tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,PG-13,115,"['action', 'comedy']",['AE'],tt8531618,6.5
ts82591,Spiritual House,SHOW,2017,TV-PG,41,[],['JP'],,
tm433087,Rise: Ini Kalilah,MOVIE,2018,,102,['drama'],['MY'],tt9866736,6.5
tm336084,Echcharikkai,MOVIE,2018,,134,"['thriller', 'horror', 'crime', 'drama']",['IN'],tt7853268,6.5
tm360763,Verses of Love 2,MOVIE,2017,,125,"['drama', 'romance']",['ID'],tt7128070,6.5
tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,2018,,53,"['comedy', 'documentation']",['XX'],tt7924764,6.5
tm368697,Unexpectedly Yours,MOVIE,2017,,120,"['comedy', 'romance']",['PH'],tt7686876,6.5
ts250172,Afronta!,SHOW,2017,TV-PG,14,['documentation'],['BR'],tt12467250,6.5
tm420789,Lilli,MOVIE,2018,PG,91,['thriller'],['IN'],tt8273258,6.5
tm448690,Prince of Peoria: A Christmas Moose Miracle,MOVIE,2018,,29,"['comedy', 'family']",[],,
ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,20,['documentation'],['US'],tt7201224,6.5
tm819641,Match,MOVIE,2017,,7,['drama'],[],tt10546234,6.5
tm458186,Komola Rocket,MOVIE,2018,,95,['drama'],['BD'],tt8506874,6.5
tm430496,D.L. Hughley: Contrarian,MOVIE,2018,,58,['comedy'],['US'],tt8426270,6.5
tm327926,Panoptic,MOVIE,2017,,79,['documentation'],"['AE', 'LB']",tt7138456,6.5
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,,66,"['comedy', 'documentation']",['US'],tt7183876,6.5
tm366383,Deliha 2,MOVIE,2018,G,106,['comedy'],['TR'],tt7871636,6.5
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,2017,,59,['comedy'],['CL'],tt8134310,6.5
tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,,69,['comedy'],['US'],tt6386352,6.5
tm834886,Wedy Atkalam,MOVIE,2018,,72,"['comedy', 'drama']",['KW'],tt9437052,6.5
tm494577,Oga Bolaji,MOVIE,2018,,91,['drama'],['NG'],tt8847418,
tm426260,Si Doel the Movie,MOVIE,2018,,85,"['family', 'romance', 'drama', 'comedy']",['ID'],tt8669070,6.5
ts76645,The Umbrella Academy,SHOW,2019,TV-14,50,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],tt1312171,6.5
ts216746,The Secret of Skinwalker Ranch,SHOW,2020,TV-PG,42,"['horror', 'reality', 'thriller', 'documentation']",['US'],tt10589968,6.5
ts89840,Virgin River,SHOW,2019,TV-14,44,"['drama', 'romance']",['US'],tt9077530,6.5
tm441050,The Gentlemen,MOVIE,2019,R,113,"['crime', 'action', 'comedy']","['US', 'GB']",tt8367814,6.5
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,25,"['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']",['JP'],tt9335498,6.5
ts88361,"Love, Death & Robots",SHOW,2019,TV-MA,13,"['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']",['US'],tt9561862,6.5
ts87248,In the Dark,SHOW,2019,TV-14,41,"['drama', 'comedy', 'action', 'crime', 'horror']",['US'],tt7772602,6.5
ts90311,Vinland Saga,SHOW,2019,TV-MA,24,"['animation', 'action', 'drama', 'war', 'history']",['JP'],tt10233448,6.5
ts80962,Tuca & Bertie,SHOW,2019,TV-MA,24,"['comedy', 'animation']",['US'],tt8036272,6.5
ts86497,Russian Doll,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['US'],tt7520794,6.5
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,24,"['action', 'animation', 'scifi', 'family']",['US'],tt10436228,6.5
ts57327,The Witcher,SHOW,2019,TV-MA,58,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],tt5180504,6.5
ts216679,Bridgerton,SHOW,2020,TV-MA,62,"['drama', 'history', 'romance']",['US'],tt8740790,6.5
ts237109,Control Z,SHOW,2020,TV-MA,38,"['drama', 'thriller']",['MX'],tt11937662,6.5
ts81007,After Life,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['GB'],tt8398600,6.5
tm510203,A Call to Spy,MOVIE,2019,PG-13,123,"['crime', 'drama', 'thriller', 'war', 'history']",['US'],tt7698468,6.5
ts86912,Surviving R. Kelly,SHOW,2019,TV-14,59,"['documentation', 'crime', 'music']",['US'],tt10713450,6.5
ts252505,Are You Afraid of the Dark?,SHOW,2019,TV-PG,42,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],tt10473306,6.5
ts191559,The UnXplained,SHOW,2019,TV-14,42,['documentation'],['US'],tt10098498,6.5
ts89259,The Queen's Gambit,SHOW,2020,TV-MA,56,"['drama', 'sport']",['US'],tt10048342,6.5
ts83555,"Roswell, New Mexico",SHOW,2019,TV-14,41,"['scifi', 'drama', 'romance']",['US'],tt7588054,6.5
ts82915,Sex Education,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],tt7767422,6.5
ts82914,Dead to Me,SHOW,2019,TV-MA,31,"['thriller', 'crime', 'drama', 'comedy']",['US'],tt8064302,6.5
ts215046,Capitani,SHOW,2019,TV-MA,29,"['crime', 'drama', 'thriller']",['LU'],tt10483610,6.5
ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,16,['comedy'],['US'],tt10050772,6.5
ts88613,Formula 1: Drive to Survive,SHOW,2019,TV-MA,38,"['documentation', 'sport']",['GB'],tt8289930,6.5
ts81120,The Last Dance,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],tt8420184,6.5
ts87953,Locke & Key,SHOW,2020,TV-14,48,"['drama', 'thriller', 'scifi', 'horror', 'fantasy']",['US'],tt3007572,6.5
ts235655,Outer Banks,SHOW,2020,TV-MA,49,"['thriller', 'action', 'drama', 'romance', 'crime']",['US'],tt10293938,6.5
ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],tt8962124,6.5
tm681578,The Rental,MOVIE,2020,R,88,"['drama', 'horror', 'thriller']",['US'],tt10003008,6.5
ts221904,Unbelievable,SHOW,2019,TV-MA,48,"['drama', 'crime']",['US'],tt7909970,6.5
ts55762,Kingdom,SHOW,2019,TV-MA,48,"['action', 'scifi', 'thriller', 'history', 'drama', 'horror']",['KR'],tt6611916,6.5
tm369594,I'm Thinking of Ending Things,MOVIE,2020,R,134,"['drama', 'thriller', 'fantasy']",['US'],tt7939766,6.5
tm244149,The Irishman,MOVIE,2019,R,209,"['crime', 'drama', 'history', 'thriller']",['US'],tt1302006,6.5
ts100116,Blown Away,SHOW,2019,TV-PG,26,"['reality', 'comedy', 'history', 'documentation']",['CA'],tt9908860,6.5
ts219101,Marianne,SHOW,2019,TV-MA,45,"['thriller', 'drama', 'horror']",['FR'],tt10875696,6.5
ts87453,Space Force,SHOW,2020,TV-MA,30,['comedy'],['US'],tt9612516,6.5
ts222988,Love on the Spectrum,SHOW,2019,TV-14,42,"['reality', 'romance', 'documentation']",['AU'],tt11904786,6.5
ts235758,Never Have I Ever,SHOW,2020,TV-14,28,"['comedy', 'drama']",['US'],tt10062292,6.5
tm496322,Extraction,MOVIE,2020,R,116,"['crime', 'drama', 'action', 'thriller']",['US'],tt8936646,6.5
ts224901,The Stranger,SHOW,2020,TV-MA,45,"['thriller', 'crime', 'drama']",['GB'],tt9698480,6.5
tm863808,My Octopus Teacher,MOVIE,2020,,84,['documentation'],"['ZA', 'GB']",tt12888462,6.5
tm827638,Synchronic,MOVIE,2019,R,102,"['crime', 'drama', 'horror', 'scifi', 'thriller']",['US'],tt9016974,6.5
ts84633,The Promised Neverland,SHOW,2019,TV-MA,23,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']",['JP'],tt8788458,6.5
tm460124,"Yes, God, Yes",MOVIE,2020,R,78,"['comedy', 'drama']","['GB', 'US']",tt8949056,6.5
ts88379,Dracula,SHOW,2020,TV-MA,88,"['drama', 'action', 'thriller', 'fantasy', 'horror']",['GB'],tt9139220,6.5
tm824398,The Platform,MOVIE,2019,,95,"['scifi', 'thriller', 'horror', 'european']",['ES'],tt8228288,6.5
tm911973,Enola Holmes,MOVIE,2020,PG-13,123,"['crime', 'drama', 'action']",['US'],tt7846844,6.5
ts249891,The Comey Rule,SHOW,2020,TV-MA,82,"['war', 'drama']",['US'],tt9174536,6.5
tm849003,The Old Guard,MOVIE,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],tt7556122,6.5
ts89564,Black Summer,SHOW,2019,TV-MA,39,"['scifi', 'thriller', 'action', 'drama', 'horror']",['US'],tt8923854,6.5
tm845489,His House,MOVIE,2020,,93,"['thriller', 'drama', 'horror']",['GB'],tt8508734,6.5
tm403709,Marriage Story,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],tt7653254,6.5
ts224303,The Daily Life of the Immortal King,SHOW,2020,TV-14,19,"['scifi', 'animation', 'comedy', 'action', 'fantasy']",['CN'],tt11755260,6.5
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,PG-13,108,"['horror', 'thriller']","['US', 'CA', 'CN']",tt3387520,6.5
tm368699,The Devil All the Time,MOVIE,2020,R,138,"['crime', 'drama', 'thriller', 'horror']",['US'],tt7395114,6.5
tm828369,Lunana: A Yak in the Classroom,MOVIE,2019,,109,"['drama', 'family']","['BT', 'CN']",tt10189300,6.5
tm502532,Fantastic Fungi,MOVIE,2019,,81,['documentation'],['US'],tt8258074,6.5
tm417392,The King,MOVIE,2019,R,140,"['history', 'war', 'drama', 'romance']","['US', 'AU']",tt7984766,6.5
